Time(UTC),Lev RAD (m)
2020-01-26 21:00:00,5.9066363636363635
2020-01-26 22:00:00,5.95688888888889
2020-01-26 23:00:00,6.164000000000001
2020-01-27 00:00:00,6.468928571428571
2020-01-27 01:00:00,6.81475
2020-01-27 02:00:00,6.940181818181818
2020-01-27 03:00:00,7.002
2020-01-27 04:00:00,6.964714285714286
2020-01-27 05:00:00,6.794733333333335
2020-01-27 06:00:00,6.519176470588237
2020-01-27 07:00:00,6.305181818181818
2020-01-27 08:00:00,6.197846153846153
2020-01-27 09:00:00,6.1812
2020-01-27 10:00:00,6.303000000000001
2020-01-27 11:00:00,6.579749999999999
2020-01-27 12:00:00,6.797062499999999
2020-01-27 13:00:00,7.170750000000002
2020-01-27 14:00:00,7.34490909090909
2020-01-27 15:00:00,7.411615384615386
2020-01-27 16:00:00,7.2776000000000005
2020-01-27 17:00:00,6.986899999999999
2020-01-27 18:00:00,6.648999999999999
2020-01-27 19:00:00,6.327
2020-01-27 20:00:00,5.99
2020-01-27 21:00:00,5.895714285714286
2020-01-27 22:00:00,5.865
2020-01-27 23:00:00,6.067
2020-01-28 00:00:00,6.3211176470588235
2020-01-28 01:00:00,6.618
2020-01-28 02:00:00,6.884909090909091
2020-01-28 03:00:00,7.031700000000001
2020-01-28 04:00:00,7.027533333333334
2020-01-28 05:00:00,6.882176470588235
2020-01-28 06:00:00,6.679181818181818
2020-01-28 07:00:00,6.395062500000001
2020-01-28 08:00:00,6.272933333333333
2020-01-28 09:00:00,6.203833333333333
2020-01-28 10:00:00,6.230666666666667
2020-01-28 11:00:00,6.4333846153846155
2020-01-28 12:00:00,6.7669999999999995
2020-01-28 13:00:00,7.033956482278779
2020-01-28 14:00:00,7.2201875
2020-01-28 15:00:00,7.371000000000001
2020-01-28 16:00:00,7.302
2020-01-28 17:00:00,7.072090909090909
2020-01-28 18:00:00,6.80107142857143
2020-01-28 19:00:00,6.471000000000001
2020-01-28 20:00:00,6.1312
2020-01-28 21:00:00,5.93825
2020-01-28 22:00:00,5.920999999999999
2020-01-28 23:00:00,6.080352076791187
2020-01-29 00:00:00,6.298321346777073
2020-01-29 01:00:00,6.598615384615384
2020-01-29 02:00:00,6.8986
2020-01-29 03:00:00,7.0334166666666675
2020-01-29 04:00:00,7.102818181818183
2020-01-29 05:00:00,7.018733333333333
